0,GearTorque_1,GearTorque_2,GearTorque_3,GearTorque_4,GearTorque_5,GearTorque_6,Joints_1,Joints_2,Joints_3,Joints_4,Joints_5,Joints_6,RobotPositions_1,RobotPositions_2,RobotPositions_3,RobotPositions_4,RobotPositions_5,RobotPositions_6,MeasuredPositionsLeica_1,MeasuredPositionsLeica_2,MeasuredPositionsLeica_3,MeasuredPositionsLeica_4,MeasuredPositionsLeica_5,MeasuredPositionsLeica_6
190,906.9021,-2293.6965,-2034.1573,321.6841,-479.8834,-230.72202,97.87636,-102.733665,128.88583,69.23963,20.597374,-92.32061,677.9990460205081,0.0059233231958933,2750.0011206054683,99.99977429098448,-20.00082925121317,-109.9999097517648,-3103.8341767462352,1669.444720517456,4.158744750758736,-31.633019420032216,-87.47010789066839,-147.20899907984176
191,141.74573,-325.2029,-904.5167,-40.662426,-186.9426,54.716972,117.4516,-82.37437,105.876976,18.253977,8.598655,-31.693077,-0.0002333153857353,0.0036121958697913,3000.0007055664078,99.9991170111644,-19.99986124180425,-109.99958107049164,-3526.975523941873,1088.0924693823115,76.77962889989412,-32.056254798989535,-87.49831045976504,-146.77958954722723
192,-898.0053,-2912.11,-2021.8552,233.13333,-455.65143,-230.53218,117.36254,-83.360565,115.07623,90.81751,2.7604513,-104.49516,113.00067935943606,156.00185737609857,2999.9997399902336,100.00006756102596,-20.0005171209906,-109.99997615928096,-3529.396421835243,1202.0862821061146,-78.3955107946845,-31.707132561263315,-87.49064557756668,-147.14400080168377
193,899.5801,-752.7093,-3029.8953,-190.48328,-564.31354,179.05441,118.505226,-79.10266,109.854256,63.259796,2.0014017,-76.32275,-0.0007609489116032,155.99959098815924,3000.0002868652336,99.99983901926691,-19.999887142647378,-109.99979633283702,-3560.8586207857934,1093.6333704808806,-75.24601192016037,-31.77608942217944,-87.4983750425333,-147.0732624080857
194,1127.3561,-294.263,-2915.873,-232.46646,114.585045,220.71478,119.51979,-74.922676,104.37168,22.865236,2.3773925,-35.3923,-113.00137756347654,155.9988320159912,3000.001005859373,99.99977794547208,-19.99973073976758,-109.99970378806916,-3592.2635579027724,985.1393050157006,-72.15716913201555,-31.75839267433285,-87.50965159828226,-147.07483346738664
195,-326.1453,-1010.23047,-1525.9595,-75.54908,2.30963,78.77815,118.52188,-77.996864,100.5016,11.019625,9.315288,-23.946579,-113.00379955291751,-0.007479971537914,3000.0036828613283,100.00034728965558,-19.999209347268803,-109.99925717855756,-3558.6014971232803,979.5055759757464,79.71345850495938,-32.04975246306988,-87.50557856405514,-146.78681943802283
196,-613.36426,-2576.5674,-3296.984,-223.21815,50.14518,219.47363,117.53026,-80.235245,95.85066,9.384331,16.262072,-22.604246,-113.0029320144653,-156.00694946289062,3000.0025268554687,100.00067417163716,-19.99962875475636,-109.99962071858693,-3524.7814692473908,973.8684682899882,231.8659834528911,-31.968659069014205,-87.50236049637003,-146.86553633895923
197,-765.42944,-3115.444,-2188.4324,208.54611,-788.15216,-234.48111,116.405876,-84.73767,101.133896,13.309574,15.709951,-27.009176,0.000746337656634,-155.99689689636236,2999.9994470214865,100.00002353477258,-20.00030328689579,-110.00035343167563,-3493.204611111791,1082.4353786714028,228.800776515652,-32.13068249121172,-87.4960355519237,-146.70159236723316
198,-780.8632,-3416.5042,-2488.9026,174.97232,-990.8091,-212.0261,115.14248,-89.28596,106.08688,17.49258,15.641107,-31.72855,113.00069770812988,-155.9974639129639,2999.9996752929687,100.00011966613624,-20.000157842738936,-110.00026634156929,-3461.711829955394,1190.9032213058845,225.7690744468381,-32.0831942562874,-87.48787518031645,-146.751515598405
199,637.3456,-929.6687,-1328.1273,95.12649,-444.28598,-122.30371,116.24768,-86.82223,110.957726,26.185549,8.428475,-40.203617,113.0003616714478,0.0027530278443191,2999.9992529296856,99.99982093805616,-20.00018387772747,-110.00007255673955,-3495.432438594253,1196.5582382767905,73.80198991472784,-31.94575591659298,-87.49186345300586,-146.89090644025595
200,1070.984,-854.46606,-1600.7842,242.22633,759.6282,-220.63332,117.26086,-82.94186,123.53055,162.20181,9.350125,-176.15388,225.99911239624024,312.0008085632325,3000.001123046876,100.00020313198806,-20.000286216928213,-110.00002998284572,-3531.5776083593205,1316.211720941761,-233.34716952827077,-31.49262682489279,-87.49601124304313,-147.358033514437
201,199.25517,33.633957,-682.35986,53.9984,-35.88096,-47.158844,121.378006,-67.14639,101.593636,193.19774,2.8865266,-204.75081,-225.9999005889892,311.99616775512686,2999.9949951171884,100.00087039896762,-19.99996747978873,-110.00019931854288,-3657.771770907868,882.2216512710002,-221.26906850658068,-31.368657721908228,-87.51197134865588,-147.48415411687952
202,-1076.114,-1746.6356,-3355.056,-202.84422,77.121864,174.37024,119.47873,-73.64673,94.806,5.255131,10.52402,-17.733223,-226.0004044342041,-0.0022181386074316,3000.000123291014,99.99999183608465,-19.999910869306717,-109.99981643662328,-3590.2087138551774,871.0236196399999,82.74496420665477,-31.912667609143064,-87.50602714540496,-146.92061366513877
203,-701.7674,-2445.337,-3247.2874,268.57166,-12.836258,-298.96722,117.60009,-77.04171,84.79545,6.2874866,24.044325,-19.297735,-226.00096313476556,-312.0051507568361,3000.000446777344,100.00075771319536,-19.999872004795364,-110.00005963121748,-3522.4581231008096,859.7415453334221,386.9806525420645,-31.995836074314887,-87.5008151334324,-146.82677836772157
204,-697.44507,-2999.888,-2315.5256,201.54634,-690.88824,-219.95982,115.36843,-86.21882,95.644936,11.59814,22.734695,-25.445728,0.000991314471903,-311.99771636962896,2999.9994177246085,99.99996498040912,-20.00019946968314,-110.00030685476176,-3459.392418533316,1076.7493300040617,380.96607477912914,-32.08511808002954,-87.4943456773521,-146.74385835785432
205,-682.2552,-4415.2144,-2445.4622,179.87843,76.47789,-230.07576,112.55638,-95.42893,105.005554,17.547947,23.287643,-32.41291,226.00014694213868,-311.9990634155276,2999.999348144532,100.00016464136264,-20.000124855620157,-110.00026657014196,-3396.2382782463787,1293.7160520022828,375.0130114460975,-31.839366550693917,-87.48982208639848,-146.98513943431553
206,724.6773,-1721.2893,-2478.283,161.83873,-555.76544,-214.87209,114.88449,-91.38283,115.75764,33.515045,8.841015,-48.182938,226.001799621582,0.0077101650281474,2999.999680175782,99.99956325741128,-20.000671252824088,-110.0001761767212,-3463.825311274157,1305.1023259900758,70.71217460047968,-31.960662175035257,-87.48393101261452,-146.8755818717488
207,901.3019,565.73096,-3662.8167,260.76038,713.01556,-223.55655,120.633194,-69.86096,115.34097,180.10138,13.844792,-192.05841,-0.0006935464896673,468.0003979492186,2999.999514160156,100.00009311638158,-20.00033646597148,-110.0000705721769,-3628.501218811464,1104.8498325770602,-379.3974970814137,-31.40647023294571,-87.4987418980051,-147.44739190184168
208,995.32916,1300.447,-2500.91,267.0572,-46.569145,-263.7864,123.053535,-59.212326,97.57861,197.31068,7.0234036,-207.87825,-339.00006149291994,467.9950056457518,2999.997175292969,100.00075614841238,-20.00012602785178,-110.00022381072212,-3723.173139047105,779.2639475041495,-370.345599660002,-31.152648855680244,-87.51118916236237,-147.69681473974572
209,-916.3584,-1858.1881,-3395.303,-179.7783,264.24786,204.38943,120.339005,-69.27781,88.74981,1.0732256,12.165407,-13.164109,-339.0017346191406,-0.0022057822069291,3000.0014477539053,99.9998731590786,-19.999755573175847,-109.99961196781123,-3621.8307629385968,762.4651706709457,85.87599879820354,-31.78717873347619,-87.51551151138797,-147.05028447056645
210,-630.4205,-2121.271,-3229.5981,217.05643,-11.241356,-217.7217,117.66256,-72.73232,72.31183,4.7065253,32.17598,-17.505432,-339.00060028076166,-468.0055711364745,3000.000512695313,100.00068077093164,-19.99983321931312,-110.00006561970044,-3520.2053576189683,745.5711082471669,542.2950571959451,-31.930904284988696,-87.50835177744727,-146.88741650270282
211,-621.7371,-3457.9495,-2465.431,193.36902,-777.16815,-211.97054,114.33996,-86.84858,89.3994,10.814842,29.677889,-24.693989,0.0006735761240264,-467.9965728759765,2999.999360351563,99.99981048536075,-20.00016374424107,-110.00028633270662,-3425.551374888502,1071.1050480145254,533.1822349524476,-32.081127686559405,-87.49328322667456,-146.74379291380805
212,-791.9675,-5032.5063,-2918.7773,206.27998,251.56935,-242.99236,109.65314,-100.601814,102.66595,18.127077,31.323082,-33.39426,339.0008572387697,-467.9968171691895,2999.998421630861,100.00026771362393,-20.00016874482849,-110.00042728259884,-3330.9010604062446,1396.5572962893011,524.2872855115303,-31.793137988201547,-87.49117830093174,-147.02933915616913
213,910.3753,-2049.6296,-2421.5105,136.33655,-633.32916,-225.24196,113.33015,-96.098145,120.28002,39.12648,9.837444,-54.51684,339.0014767456055,0.0098202116112224,2999.999987792969,99.99947670391616,-20.001007243028525,-110.0001722529249,-3432.308086032519,1413.5550082381576,67.65953104680769,-31.94831842018488,-87.48208121544494,-146.88800630370355
214,526.38165,909.2863,-1659.1707,126.78883,538.50354,-135.53412,121.7062,-64.01808,116.75175,182.604,21.113153,-193.82643,-1.063071058695225e-05,624.0040719604494,2999.998905029298,99.99975841483024,-20.00056194237057,-110.00017384102397,-3662.334543959905,1110.2870869152632,-531.3413374124253,-31.170184596175044,-87.50392294346541,-147.68426827183126
215,933.85065,2003.6377,-2625.7017,234.30151,-19.50311,-257.5154,124.56945,-51.217213,92.35434,199.77528,10.0211115,-209.38942,-451.9995954895018,623.9964358520506,2999.997198486328,100.00069408340867,-20.00007965054149,-110.00018101028198,-3788.634658350747,676.3231709006561,-519.4012431811636,-31.22201551718385,-87.5176774306578,-147.63707368400543
216,-953.8365,-1199.6417,-3574.889,-257.61584,115.65216,260.84198,121.11622,-64.83809,82.27218,-1.7745627,14.208639,-9.987027,-452.00161819458015,-0.0007745984831221,3000.0021545410164,99.99974780756588,-19.999810381770804,-109.99958343282312,-3653.363750541682,654.0005820491448,88.82380379200771,-31.86816009864573,-87.5136910900513,-146.96719458157935
217,-629.05505,-1758.4849,-3496.8933,226.52145,30.152187,-264.0253,117.71878,-66.98341,57.553448,3.7339194,41.15726,-16.30249,-451.9999406433103,-624.0053430175781,2999.999626464844,100.00085742878407,-19.99992274154101,-110.00021118753254,-3518.0132140883247,631.3747807621263,697.4758439376906,-31.917320120057656,-87.50911273144918,-146.89913510803197
218,-719.90674,-3407.469,-2388.3608,159.0534,-784.2137,-233.76369,113.32098,-86.64581,82.342926,10.4297695,36.601917,-24.216167,0.0006438893015223,-623.9966247558591,2999.999698486327,99.999910696319,-20.00028797899189,-110.0003367642614,-3391.750642523486,1065.4393311531342,685.310698623403,-32.11904424804293,-87.48944683690218,-146.7034051194751
219,-652.95544,-5202.7114,-2424.3545,223.24834,199.03831,-238.24649,106.38853,-104.6588,99.118904,19.160517,39.570263,-34.53807,452.0008288574217,-624.000616760254,2999.9984655761727,100.0003929889304,-20.000050871271803,-110.0004449836306,-3265.4046752497447,1499.353299951961,673.4005024644471,-31.787243787179023,-87.48691904093657,-147.0318629058257
220,801.6969,-2670.9097,-2071.2878,194.38443,-632.56366,-228.79758,111.54432,-101.009674,124.518845,42.64127,11.416089,-58.827255,451.9999063110351,0.008057094815922,3000.0003808593738,99.99949226903225,-20.00084865776593,-110.00005788745804,-3400.7952287148623,1522.0313278358117,64.81279254877201,-31.79043030499619,-87.48453809885093,-147.0483839786192
221,979.5314,1915.8857,-295.48462,259.40103,744.84973,-269.70584,116.844345,-67.68754,143.58783,175.41382,44.300827,-190.66324,565.0010403442383,780.0104385375979,3000.000390625,99.99946789126082,-20.001143188454925,-110.00026739378472,-3538.4449202322667,1657.8528382470631,-698.2559790132441,-30.41342405897888,-87.50330516204806,-148.4418594825514
222,859.53735,2995.6914,-2423.1428,248.96344,-41.36348,-221.44022,125.94569,-43.182854,85.912926,202.64987,11.876915,-211.38037,-565.0009414672853,779.9935943603517,2999.997901611326,100.00070713077024,-19.999879597221337,-110.00003273724096,-3853.994465185432,573.3686666181751,-668.4711514461218,-31.16590815830707,-87.52081672053495,-147.6967790798718
223,-754.70306,-751.2464,-3138.0613,-272.48648,60.45622,198.04623,117.769646,-58.683815,38.139664,3.053627,52.249462,-15.334218,-565.0051983642583,-780.0053018188476,3000.0077526855453,100.00006111510798,-19.999930840040108,-109.99894294789506,-3515.9358328386925,517.1945273531725,852.7351166717433,-31.966603769350836,-87.51051426098859,-146.8645180651784
224,-754.0421,-2921.7122,-2314.9163,199.27463,-757.91003,-246.05814,112.31198,-85.598915,74.35471,10.254939,43.61002,-23.8096,0.001591831704236,-779.9962362670896,2999.999853515624,99.9998130023192,-20.0003159026076,-110.00036922703892,-3357.8453582191173,1059.806881900275,837.5029544076394,-32.09586966349821,-87.48701287251899,-146.72311251496134
225,-601.2486,-5534.821,-2370.293,233.3205,118.29294,-236.29358,102.71621,-107.51611,94.4161,20.633883,47.91127,-35.748856,565.0010073852537,-780.0001361083974,2999.9979772949227,100.00037414329766,-20.00012277854538,-110.00047675889286,-3199.987254346372,1602.236606348788,822.5822909188527,-31.76743947473358,-87.48166684569065,-147.04747104722327
226,1177.7574,-2502.4321,-2068.8804,239.59192,-598.1362,-231.95535,109.47543,-106.15599,128.459,44.328148,13.603001,-61.3798,564.9995593261718,0.0065454246565786,3000.000369873047,99.99951401059946,-20.00064337861481,-109.9999606796281,-3369.208420275132,1630.546095770924,61.72153676143758,-31.799627716125368,-87.47860229512862,-147.03624474174575
227,920.42487,3227.6792,-1697.147,253.49792,742.2537,-240.45856,123.86679,-50.59429,116.74109,184.89796,34.56763,-194.2989,-0.0009885498208677,936.0039736938472,3000.000017089844,99.99982589856828,-20.000621395734,-110.0000362064953,-3730.048896654569,1121.1748953839597,-835.4432603989678,-30.80197227173881,-87.50757785902046,-148.06060151044525
228,1048.9741,3472.638,-2574.8274,284.9557,-159.28583,-221.90689,127.19934,-35.053986,78.176094,206.59644,12.615858,-214.54514,-678.0003750610351,935.99643951416,2999.9987390136725,100.00048786149463,-19.99985221866218,-109.9999887109938,-3919.3539935265303,470.4351268424349,-817.6750493647248,-31.07449799553629,-87.52261061587048,-147.78629767882876
229,-744.2553,-3085.9658,-3803.6216,-175.22807,45.874798,214.53859,111.31343,-83.637825,65.19939,10.208685,50.86065,-23.365158,-0.0030687664535571,-936.0018350219729,3000.0037023925797,99.99988269740682,-19.99985485884421,-109.99941596861864,-3324.087377512169,1053.968638518635,989.861901699096,-31.827074162729087,-87.50242695812378,-146.99890369675086
230,-726.8042,-6049.9937,-2177.7366,356.4245,185.65593,-307.0093,98.59116,-109.13794,88.58646,22.557985,56.291195,-36.92932,678.0013317871096,-935.9994982910156,2999.996981201172,100.00038265014332,-20.00014886096076,-110.00061591899276,-3134.522178824241,1705.0245114449583,971.7871218103912,-31.786143122211023,-87.47731178950328,-147.02148145784318
231,927.6753,-6527.324,-2196.987,228.63142,-668.8901,-292.81845,107.057396,-111.5675,132.0764,44.737446,16.460646,-62.71697,678.0009808349608,0.0046658276695416,3000.000897216795,99.9997857687107,-20.00070963954652,-110.00009507009104,-3337.742229751964,1739.0048953968308,58.62543133226613,-31.80797849371257,-87.46901875306229,-147.03402846576978
232,1223.0826,4587.409,-1876.2015,339.08893,844.001,-268.20477,124.95288,-43.390663,115.32014,185.72029,40.361458,-194.05615,-0.0013225046620937,1092.0018096923836,3000.001406249999,99.99983211555627,-20.00025039691584,-109.99978603448946,-3763.820186239035,1126.6352974606557,-987.5356936511184,-30.68823379806718,-87.50541739166053,-148.1705140539711
233,464.0395,1860.4298,-1103.2301,93.52601,-25.22618,-106.567116,128.34497,-26.685822,68.934364,212.64943,12.272734,-219.94751,-790.9992550659179,1091.9932666015625,2999.99576538086,100.00113189705708,-20.00008974118741,-110.00043419538076,-3984.8162885050274,367.4858165237847,-966.7257853115456,-31.075896104392044,-87.52619820991424,-147.79302209370036
234,-1064.1489,-2928.2603,-3788.9485,-129.15099,191.16048,242.04034,110.3258,-80.57144,54.404854,10.249807,58.628117,-22.78725,-0.003418958405208,-1092.003674316406,3000.00409423828,99.99982806864172,-19.99959959916148,-109.9992519362238,-3290.3338313066765,1048.331748382309,1142.2153456450942,-31.70762888667545,-87.5047353985111,-147.1179178046955
235,-942.8656,-6104.295,-1974.2509,342.08633,315.4054,-260.04254,93.97545,-109.50948,81.6105,24.96471,64.709305,-37.958393,791.0007916259768,-1092.000236816406,2999.9985656738268,100.00017250006329,-19.999976034756457,-110.00032047225272,-3069.152650802259,1807.9042688996224,1121.113746763035,-31.637628151930315,-87.47709553972335,-147.17072718249153
236,992.8078,-7040.7236,-1992.1293,306.39276,-679.55664,-256.09366,104.2049,-117.256546,135.33911,44.444107,20.07827,-63.40103,790.9998486328125,0.0029714632018976,3000.001492919921,99.9997304932739,-20.000424414440644,-109.99996174249742,-3306.171826420199,1847.50956702777,55.57085288123928,-31.824928856139348,-87.4673990282263,-147.01307838779374
237,155.39078,-156.89864,-472.31708,18.202398,-76.02815,-29.128428,125.43756,-87.49391,116.7166,301.27408,4.814654,-310.79913,113.00177814483644,156.0008191680908,3249.996082763671,100.00054100003408,-20.000473165657933,-110.00071903199692,-3763.032383769552,1271.707311751586,-23.696702267577148,-31.57723311652346,-87.51710306190714,-147.2471124322865
238,1031.0544,-1067.4324,-3202.9717,277.81363,224.46056,-242.6166,126.11618,-82.89684,111.4951,303.85785,5.6513815,-313.0651,-0.0002932335393379,156.000505065918,3250.0011743164064,99.99997756938816,-19.99997775082886,-109.9999611279542,-3794.6421262629774,1163.1664395383052,-20.66113051826741,-31.39333953026104,-87.51274383353751,-147.43504373047028
239,1067.6058,-545.8556,-3144.1658,226.13174,315.5757,-271.50787,126.713776,-78.436874,106.01597,308.84543,6.680916,-317.7982,-112.99992012023928,156.00013084411626,3250.000456542968,100.00015968252109,-20.00015222569212,-110.00008449465533,-3826.216153710334,1054.675813867127,-17.69557860417896,-31.53058028980908,-87.5185043663516,-147.30111207403198
